age,education-num,marital-status,gender,capital-gain,hours-per-week,income
52,15,0,1,15024,60,1
46,9,0,1,0,40,0
67,6,0,1,0,20,0
34,14,0,1,0,50,1
53,10,1,0,4650,40,0
22,13,1,0,0,35,0
39,9,1,1,0,42,0
54,9,0,1,0,35,0
24,13,0,1,0,40,0
37,9,1,0,0,38,0
38,6,1,1,0,90,1
41,14,1,0,0,40,0
36,9,0,1,0,33,0
43,11,0,1,15024,40,1
39,13,1,1,0,40,0
26,13,1,1,0,45,0
49,14,1,0,4650,40,0
37,13,0,1,0,55,1
43,10,0,1,0,50,1
54,9,0,1,0,40,1
53,3,0,1,0,40,1
57,14,0,1,0,60,0
28,13,0,1,0,40,1
29,13,0,1,0,40,0
21,9,1,1,0,40,0
51,9,0,1,0,40,0
46,9,0,1,0,40,0
50,15,0,1,0,75,1
50,9,1,0,0,48,0
36,9,1,0,0,40,0
31,13,0,1,0,40,0
20,9,1,0,0,10,0
36,9,0,1,0,40,0
38,9,1,1,0,40,0
37,13,0,1,0,45,1
39,14,0,1,7688,40,1
18,6,1,1,0,36,0
33,9,1,1,0,50,0
35,9,1,0,1151,40,0
23,10,1,1,0,40,0
37,13,1,0,0,36,0
25,9,0,1,0,30,0
51,12,0,1,0,40,0
35,9,0,1,0,40,0
54,7,0,1,0,40,0
66,9,0,1,0,30,0
32,9,1,0,0,13,0
37,13,1,1,0,55,1
29,13,0,1,0,40,1
45,13,0,1,0,37,0
61,10,0,1,0,40,0
40,10,1,0,0,40,0
24,9,1,0,0,49,0
49,4,0,1,0,38,0
51,14,1,1,25236,50,1
34,9,0,1,0,40,0
28,9,1,0,0,40,0
20,10,1,1,0,40,0
30,10,1,0,0,37,0
49,14,1,1,99999,80,1
26,10,1,1,0,40,0
63,6,0,1,0,45,0
36,12,1,1,0,55,0
63,13,0,1,0,40,1
22,9,1,0,0,10,0
40,9,0,1,0,40,1
31,4,1,0,0,35,0
49,10,0,1,0,50,0
35,14,1,1,13550,55,1
23,13,1,0,0,20,0
25,11,1,1,27828,40,1
34,9,0,1,0,40,0
28,13,0,1,0,45,1
44,10,1,1,0,35,0
33,9,1,1,0,40,0
21,10,1,1,2597,45,0
55,7,0,1,0,40,0
17,7,1,0,0,8,0
75,9,1,1,2346,15,0
61,5,1,0,0,40,0
53,9,1,0,0,40,0
26,12,0,1,0,45,1
48,10,1,1,0,50,1
28,14,0,1,0,50,1
30,13,1,0,0,50,0
29,9,0,1,0,45,0
25,10,1,0,0,40,0
37,9,0,1,0,40,0
43,13,1,0,0,55,0
40,9,0,1,0,40,0
34,6,0,1,0,45,1
55,16,0,1,15024,30,1
31,12,1,1,0,20,0
21,10,1,0,0,40,0
32,9,0,1,0,40,0
26,15,1,1,2463,50,0
26,13,0,1,0,50,1
44,10,0,1,0,40,0
49,9,0,1,0,52,1
21,9,1,0,0,30,0
26,9,1,0,0,30,0
40,9,0,1,0,60,0
19,7,1,0,0,40,0
58,9,0,1,0,40,0
61,11,0,1,0,40,1
28,10,0,1,0,63,0
26,13,1,1,0,40,0
64,9,1,0,0,25,0
42,13,0,1,0,60,1
41,10,0,1,0,40,1
45,9,1,1,0,40,0
39,13,0,1,0,50,1
41,9,0,1,0,40,0
51,7,1,0,0,40,0
34,11,1,0,0,40,0
33,14,0,1,0,45,1
23,10,1,1,0,40,1
35,10,0,1,0,60,0
41,7,1,0,0,25,0
39,14,1,0,0,50,0
41,10,0,1,0,55,0
33,10,0,1,0,40,0
22,9,1,1,0,40,0
25,10,1,0,0,45,0
25,10,1,0,0,40,0
77,4,0,1,0,20,1
33,11,1,0,0,40,0
66,9,1,0,0,40,0
19,10,1,1,0,35,0
44,9,1,0,0,38,0
45,14,1,0,25236,42,1
28,10,1,1,0,50,0
19,9,1,1,2597,40,0
43,9,0,1,4386,40,1
39,13,0,1,15024,40,1
33,13,0,1,0,50,0
44,9,0,0,0,40,0
62,4,1,0,0,40,0
40,10,0,1,0,50,1
41,9,1,1,0,6,0
23,10,1,1,0,30,0
48,9,0,1,0,40,1
38,14,0,1,0,45,0
37,14,0,1,0,50,1
45,14,0,1,0,55,1
29,9,0,1,0,40,0
66,9,1,0,0,25,0
19,9,1,0,0,50,0
23,5,1,1,0,39,0
34,13,0,1,0,40,1
39,14,1,0,0,45,0
33,9,1,1,0,60,0
43,10,1,0,0,10,0
27,9,0,1,0,99,0
33,10,1,1,0,35,0
26,3,0,1,0,30,0
56,14,1,1,27828,60,1
46,9,0,1,0,36,0
38,12,1,0,0,40,0
90,7,0,1,0,40,0
72,10,0,1,0,25,1
20,9,1,0,0,15,0
29,9,0,1,0,48,0
49,7,0,1,0,75,0
23,9,1,0,0,35,0
20,10,0,0,0,18,0
57,13,0,1,4508,40,0
46,12,1,0,0,40,0
33,13,0,1,0,40,1
24,13,1,1,0,55,0
49,11,0,1,0,45,0
54,9,0,1,0,65,0
46,16,1,0,0,50,1
31,11,0,1,0,50,0
43,15,0,1,0,40,1
18,10,1,0,0,6,0
19,9,1,1,0,40,0
46,12,1,1,0,40,0
43,13,1,1,0,40,0
58,9,1,1,0,40,0
43,9,0,1,0,45,0
37,10,1,1,0,40,0
21,8,1,1,0,25,0
52,14,1,1,0,70,1
34,11,0,1,0,32,1
28,11,1,0,0,40,0
34,9,1,1,0,40,0
29,9,0,1,0,40,1
39,9,0,1,0,65,0
49,7,1,0,0,35,0
35,10,0,1,0,50,1
31,10,1,0,0,20,0
18,10,1,1,0,30,0
47,9,0,1,4386,40,1
46,9,0,1,5013,50,0
43,13,0,1,0,40,1
51,9,0,1,4386,40,1
21,10,1,0,0,40,0
18,10,1,1,0,40,0
31,13,0,0,0,35,1
39,9,0,1,0,40,1
58,7,0,1,0,48,0
36,14,1,0,0,40,0
38,9,0,0,0,40,0
31,13,0,0,0,35,1
19,7,1,1,0,40,0
38,11,1,0,0,36,0
26,11,1,0,0,60,0
38,12,1,0,0,16,0
36,10,0,1,0,45,0
40,9,0,1,0,45,1
25,13,1,1,0,40,0
41,13,0,0,0,25,1
33,9,1,1,0,45,0
63,9,0,1,0,16,0
51,9,0,1,0,40,0
34,9,0,1,0,40,0
33,11,1,1,0,40,0
25,6,0,1,0,45,0
30,9,1,1,0,66,0
19,10,1,1,0,25,0
47,9,0,0,0,40,1
26,13,1,0,0,40,0
21,10,1,0,0,14,0
36,9,0,1,0,60,1
60,6,0,1,0,40,0
28,9,1,1,0,40,0
19,9,1,0,0,14,0
42,13,0,1,0,90,0
36,9,1,0,0,36,0
35,9,0,0,0,38,0
22,10,1,0,0,25,0
54,9,0,1,0,40,1
36,13,0,1,0,45,0
55,9,0,1,0,65,0
57,14,0,1,0,40,0
56,4,0,1,0,36,0
24,9,0,1,0,50,0
35,13,0,1,0,40,1
51,7,1,1,0,40,0
34,9,1,1,0,44,0
36,12,1,0,0,42,0
51,5,1,0,0,40,0
46,16,0,1,0,60,1
42,9,1,0,5455,50,0
25,13,1,0,0,40,0
22,9,1,1,0,50,0
37,9,0,1,0,40,0
48,13,1,1,0,40,1
61,13,0,1,15024,50,1
40,8,0,1,0,40,0
58,9,0,0,0,20,1
52,9,0,1,0,20,0
18,7,1,1,0,20,0
27,6,0,1,0,40,0
48,10,0,1,5013,45,0
63,5,0,1,0,16,0
38,9,0,1,0,60,0
31,10,0,1,0,40,0
40,10,0,1,0,60,0
41,9,1,1,0,40,0
28,13,1,0,2174,40,0
31,15,1,1,14084,50,1
32,11,0,1,0,55,1
30,9,1,1,0,72,0
39,9,1,1,0,40,0
28,13,0,1,0,50,0
31,9,1,0,0,35,0
21,10,1,1,0,20,0
33,9,1,0,0,40,0
44,14,0,1,0,40,1
22,10,1,1,0,25,0
42,9,0,1,0,40,0
36,12,0,1,0,35,0
39,14,1,1,0,40,0
61,10,0,1,0,40,0
31,9,1,1,0,40,0
21,10,1,0,0,25,0
39,10,0,1,2829,90,0
34,9,0,1,0,80,0
21,10,1,1,0,15,0
75,13,1,1,0,48,1
21,10,1,1,0,24,0
81,10,0,1,0,15,0
54,9,1,1,0,40,0
34,13,0,1,0,65,0
54,15,0,1,99999,50,1
41,9,0,1,0,45,0
61,13,1,0,0,40,0
63,9,0,1,2580,20,0
24,10,1,1,0,40,0
20,9,0,0,0,40,0
44,13,1,0,0,60,0
47,13,0,1,0,40,1
31,10,0,1,0,40,0
41,4,1,1,0,40,0
53,9,0,1,0,60,0
63,9,0,0,3471,40,0
44,14,0,1,0,45,1
37,9,0,1,0,46,1
28,10,0,1,0,50,1
71,10,0,1,0,10,0
57,9,1,0,0,40,0
22,10,1,1,0,10,0
33,13,0,1,0,45,1
30,10,1,0,0,55,0
20,9,1,1,0,40,0
28,13,1,0,0,45,0
54,7,1,0,0,10,0
20,9,1,1,0,35,0
34,9,0,1,0,40,0
21,10,1,1,0,40,0
29,10,1,0,0,40,0
51,10,1,0,0,40,0
39,9,1,0,0,70,0
19,10,1,0,0,38,0
22,9,1,1,0,40,0
59,10,1,0,0,38,0
18,7,1,1,0,13,0
22,9,1,1,0,20,0
42,10,0,1,0,40,1
39,12,1,1,0,40,0
31,13,0,1,0,40,1
28,7,1,0,0,40,0
22,13,1,0,0,7,0
67,14,1,0,0,40,0
17,7,1,0,0,25,0
47,12,0,1,0,40,1
23,13,1,0,0,5,0
20,9,0,0,0,40,0
22,9,1,0,0,40,0
47,4,0,1,0,40,0
49,10,0,0,0,40,1
64,10,0,1,0,20,0
35,10,1,0,0,40,0
52,10,1,0,0,40,0
29,9,1,0,0,40,0
73,6,1,0,0,40,0
38,9,0,1,0,50,1
59,9,0,1,0,52,1
35,10,0,1,4064,35,0
18,10,1,0,0,15,0
24,9,0,0,0,40,0
33,13,0,1,0,50,0
40,10,1,0,0,55,0
55,9,1,0,0,40,0
44,9,1,1,0,40,0
40,13,1,0,0,60,0
22,9,1,1,0,40,0
55,10,0,0,0,40,1
45,9,1,0,0,26,0
47,13,1,0,0,50,1
56,9,0,1,0,40,0
44,9,0,1,0,40,0
32,10,1,1,0,38,0
17,6,1,1,0,20,0
44,10,1,1,0,50,0
32,12,1,1,0,80,0
35,13,0,1,0,60,1
27,9,0,1,0,40,0
32,9,0,1,0,50,0
68,7,1,1,0,70,0
20,10,1,0,0,20,0
33,10,1,0,0,40,0
24,5,1,1,0,12,0
48,9,0,1,0,45,0
45,14,1,0,0,50,0
48,10,1,0,0,40,0
28,14,0,1,0,45,1
60,10,0,1,0,35,1
39,14,1,0,0,40,0
23,10,1,1,0,30,0
23,8,1,1,0,40,0
36,10,1,0,0,40,0
25,13,0,0,0,40,0
52,9,1,1,0,40,0
35,9,0,1,0,40,0
41,9,0,1,0,40,0
45,13,0,0,0,42,1
37,14,0,1,0,40,1
58,11,1,0,0,40,0
67,9,0,0,0,2,0
48,9,0,0,0,8,0
63,9,0,1,0,48,0
24,10,0,1,0,72,1
43,10,0,1,0,40,1
36,9,1,1,0,60,0
32,9,0,1,0,72,0
36,10,1,1,0,40,0
43,10,1,0,0,50,0
27,9,1,0,0,40,0
17,7,1,1,0,12,0
45,13,1,0,0,46,0
41,9,0,1,0,40,0
41,9,0,1,0,38,0
18,9,1,0,0,35,0
48,12,1,0,0,40,0
51,11,0,1,0,50,1
26,10,1,0,0,24,0
54,1,0,1,0,60,0
22,10,1,0,0,48,0
19,9,1,1,0,35,0
47,4,1,1,0,40,0
32,9,0,0,0,20,0
46,13,0,1,15024,60,1
30,13,1,0,0,40,1
35,14,1,1,0,40,0
52,11,0,1,5013,40,0
73,8,0,1,0,18,0
17,6,1,1,0,10,0
32,13,1,0,0,32,0
43,14,0,1,0,40,1
19,9,1,1,0,40,0
26,9,1,0,0,40,0
41,14,0,1,0,40,1
49,12,0,1,15024,60,1
52,10,1,1,0,40,0
35,9,1,0,0,32,0
57,7,0,1,0,52,0
35,11,0,0,0,44,0
33,13,1,1,0,40,0
56,4,1,1,0,40,0
42,13,1,1,0,60,0
17,10,1,1,0,20,0
49,9,1,0,0,35,0
39,15,0,1,0,45,1
34,10,1,0,0,50,0
37,10,1,1,0,40,0
22,8,1,1,0,35,0
27,11,0,1,0,40,0
21,10,1,0,0,25,0
59,10,0,1,0,40,0
44,13,0,1,3103,40,1
53,6,0,1,0,99,0
26,7,1,1,0,40,0
48,13,0,1,0,45,1
39,13,0,1,0,70,0
34,9,1,0,0,32,0
54,13,0,1,0,38,0
36,9,0,1,7298,50,1
60,9,0,1,5013,40,0
50,9,0,1,0,40,1
48,13,0,1,0,45,0
35,10,1,0,0,40,0
40,12,1,0,0,50,0
30,13,0,1,0,70,0
65,10,0,1,6514,40,1
31,9,0,1,0,60,0
46,12,0,1,0,40,0
67,5,1,0,2050,40,0
62,11,0,1,0,50,0
38,13,1,0,0,40,0
24,13,1,0,0,30,0
24,10,1,0,0,50,0
27,13,1,0,0,48,0
43,12,0,0,0,30,0
48,9,1,0,0,40,0
41,9,1,1,0,40,0
30,10,0,0,0,45,0
38,13,0,1,0,40,1
45,15,1,1,0,40,1
45,13,1,1,0,40,0
55,10,1,0,0,38,0
46,4,0,1,0,75,0
24,13,1,1,0,40,0
31,10,1,0,0,25,0
35,9,0,1,0,35,0
37,10,1,0,0,40,0
29,10,0,1,0,45,0
56,13,0,1,0,50,1
60,9,0,1,0,40,1
25,13,1,1,0,60,0
33,6,0,1,0,40,0
44,9,1,0,0,40,0
21,9,1,1,0,40,0
21,9,1,1,0,40,0
46,14,0,1,0,40,1
44,10,0,1,0,50,1
63,13,1,0,0,40,0
44,9,0,0,0,30,0
31,10,0,1,0,45,0
26,10,0,1,0,42,0
37,9,1,1,0,50,0
60,10,1,0,0,40,1
33,13,0,1,0,45,0
38,13,0,1,0,40,0
26,11,1,0,0,35,0
46,11,1,0,0,63,0
24,9,1,0,0,35,0
47,14,0,1,0,35,1
27,10,1,0,0,30,0
46,10,0,1,0,40,0
47,12,0,1,0,40,1
47,9,1,1,0,40,0
69,9,1,1,2538,40,0
32,9,0,1,7298,40,1
51,9,0,1,0,40,0
36,9,0,1,0,40,1
50,14,0,0,0,40,0
29,16,0,1,0,60,0
32,15,0,1,3908,40,0
27,6,1,1,0,75,0
60,4,1,0,0,35,0
31,9,0,1,0,40,0
46,12,0,1,0,40,0
40,9,1,0,0,40,0
39,10,0,1,0,52,1
69,4,0,1,0,55,0
54,13,0,1,0,40,1
56,9,1,0,0,40,0
47,10,1,0,0,40,0
25,12,1,0,0,45,0
34,9,0,1,0,60,0
24,4,1,1,0,50,0
63,10,0,1,10566,45,0
29,14,0,1,0,50,0
64,10,0,1,0,40,0
44,13,1,1,0,40,0
26,9,1,1,0,60,0
36,6,1,0,0,40,0
55,13,0,1,7688,38,1
37,9,0,0,0,40,1
37,6,1,1,0,65,0
63,13,0,0,7688,36,1
33,9,0,1,0,60,0
19,10,1,0,0,10,0
57,14,0,0,0,40,1
31,12,0,1,4386,45,1
20,10,1,0,0,30,0
58,9,0,1,7298,40,1
20,10,1,0,0,20,0
25,10,0,1,0,40,0
40,9,1,0,0,40,0
18,7,1,1,1055,20,0
26,9,1,1,0,40,0
29,16,0,1,0,50,1
45,13,0,1,0,40,0
35,10,1,0,0,38,0
32,10,1,1,0,45,0
61,9,1,0,0,40,0
26,13,1,1,0,15,0
56,9,0,1,3103,40,1
22,10,0,0,0,39,0
49,13,0,1,0,48,0
40,9,0,0,0,12,0
37,9,1,1,0,40,0
23,13,1,1,0,50,0
28,13,0,1,0,60,1
27,9,0,1,0,40,0
34,11,1,0,0,40,0
49,5,0,1,0,45,0
41,10,1,1,0,40,0
28,13,1,1,0,21,0
38,10,0,1,0,55,1
47,12,0,1,0,40,0
28,9,0,1,0,40,0
44,14,0,1,7688,50,1
41,13,1,1,0,40,0
50,15,0,1,0,36,1
73,9,1,1,0,24,0
21,10,1,1,0,40,0
38,9,1,0,0,40,0
64,14,0,1,0,2,0
47,10,1,0,0,40,0
52,10,0,1,15024,60,1
24,13,1,1,0,45,0
44,13,0,1,0,40,1
27,4,1,1,0,40,0
61,10,0,1,0,60,1
58,13,0,1,15024,40,1
51,13,1,0,0,43,1
49,10,1,0,0,55,0
23,10,1,1,0,20,0
19,11,1,0,0,40,0
21,9,1,1,0,53,0
56,7,1,0,0,40,0
35,8,0,1,0,40,0
37,10,1,0,0,20,0
41,16,1,0,0,50,1
30,7,0,1,0,40,0
35,16,0,0,0,20,0
47,10,0,1,0,40,0
59,6,1,0,0,50,1
55,7,0,1,0,32,0
22,11,1,1,0,20,0
31,6,1,0,0,40,0
30,14,0,1,4386,40,1
24,13,1,1,0,48,0
49,10,0,1,0,40,0
23,4,1,1,0,25,0
50,9,1,0,0,35,0
38,13,1,1,0,40,0
20,10,1,0,0,20,0
49,10,0,1,0,50,1
45,9,1,0,0,50,0
46,13,0,1,0,50,1
19,9,1,0,0,30,0
31,13,1,0,0,40,0
38,9,1,0,0,40,0
56,14,0,1,0,50,1
24,13,1,1,0,40,0
58,9,0,1,0,50,0
28,9,0,1,0,40,0
22,9,0,1,0,40,0
46,9,1,1,0,40,0
30,1,1,1,0,40,0
56,13,0,1,0,45,1
32,9,0,1,0,40,0
56,9,0,1,0,44,1
50,10,0,1,0,40,0
28,9,1,0,0,30,0
30,13,1,0,0,40,0
24,9,1,1,0,40,0
42,11,1,0,0,40,0
31,9,0,1,0,40,1
18,7,1,0,0,20,0
46,6,1,0,0,25,0
31,13,1,0,0,65,1
38,13,0,0,7688,40,1
44,14,0,1,0,40,1
55,13,0,1,0,50,1
19,9,1,1,0,20,0
45,14,1,0,0,40,1
50,10,0,1,0,70,0
53,5,0,1,0,40,0
41,13,0,1,99999,65,1
45,10,1,0,0,40,0
21,6,1,0,0,39,0
37,13,0,0,0,40,1
42,9,1,0,0,40,0
37,9,0,1,0,30,0
46,13,1,1,0,40,0
45,11,0,1,0,60,0
32,10,1,0,0,20,0
30,15,0,1,0,50,0
57,13,0,1,0,80,1
37,9,1,0,0,56,0
18,10,1,0,0,40,0
32,10,0,1,0,40,1
43,13,0,1,0,40,1
46,14,1,0,6497,50,0
36,9,1,0,0,28,0
33,14,1,0,0,40,0
48,9,1,0,0,40,0
34,9,0,0,0,40,0
34,10,1,1,0,50,1
33,9,1,1,0,40,0
36,13,0,0,0,60,0
23,9,1,1,0,55,0
39,9,0,1,0,40,0
22,12,1,0,0,25,0
19,9,1,1,0,20,0
47,9,0,1,7298,45,1
46,11,1,1,0,50,0
47,14,1,0,0,6,0
47,16,0,1,0,35,1
52,10,1,0,0,40,0
38,5,0,1,0,40,0
58,9,0,1,0,40,1
32,3,0,1,0,40,0
54,11,0,0,0,10,0
20,10,1,1,0,25,0
25,12,1,1,0,48,0
25,5,1,1,0,15,0
36,13,1,1,0,44,0
69,9,0,1,0,30,0
28,13,0,0,0,45,1
20,10,1,0,0,20,0
21,4,1,1,0,40,0
37,13,0,1,0,40,1
21,9,1,1,0,32,0
25,12,0,1,0,13,0
39,9,0,0,0,40,0
34,11,0,1,0,40,1
33,9,0,1,0,40,0
47,9,0,1,0,50,1
29,11,1,0,0,40,0
48,9,0,1,0,89,0
42,16,0,1,0,60,1
29,7,1,0,0,40,0
34,9,1,1,0,40,0
20,10,1,1,0,25,0
41,14,0,1,0,40,1
45,10,1,1,0,50,0
22,11,1,1,0,40,0
23,9,1,1,0,44,0
19,10,1,0,0,38,0
24,10,1,1,0,40,0
20,10,1,1,0,30,0
32,9,1,1,0,40,0
52,14,1,1,15020,50,1
36,9,1,1,0,60,1
18,6,1,1,0,30,0
27,9,1,0,0,40,0
26,10,0,1,0,60,0
52,12,1,0,0,32,0
24,10,1,1,0,40,0
42,9,1,1,0,40,0
39,15,0,0,7688,60,1
20,10,1,0,0,35,0
20,10,1,0,0,10,0
39,9,1,1,0,40,0
68,7,0,1,0,30,0
35,9,1,0,0,48,0
54,13,0,1,0,40,0
24,13,1,1,0,40,0
24,13,1,0,0,8,0
20,10,1,0,0,15,0
64,1,0,1,0,40,0
28,13,1,0,0,35,0
36,9,0,1,0,47,0
44,9,0,1,0,60,0
38,10,1,1,0,55,1
22,9,1,0,0,60,0
56,9,0,1,0,40,0
24,13,0,1,0,45,0
24,10,1,0,0,75,0
22,12,1,0,0,40,0
21,10,1,0,0,30,0
42,13,0,1,0,40,1
41,14,1,0,0,55,0
19,9,1,0,34095,20,0
67,10,0,1,0,44,0
20,10,1,0,0,30,0
32,9,0,1,0,40,0
46,9,1,0,0,40,0
52,9,1,0,0,36,0
44,13,1,1,0,40,0
65,7,0,1,0,40,0
37,13,0,1,0,40,1
27,10,0,1,0,50,0
35,9,0,0,0,35,0
30,9,1,0,0,45,0
64,9,0,1,3137,40,0
48,9,1,0,0,37,1
35,4,1,0,0,40,0
28,13,1,1,0,45,0
63,13,0,1,0,32,1
40,15,0,1,0,55,1
33,10,1,1,0,40,0
40,10,0,1,0,50,1
25,4,1,1,0,45,0
45,13,0,1,0,38,1
30,10,0,1,0,40,1
53,10,1,0,0,40,0
63,9,0,1,2105,40,0
27,10,0,1,0,60,0
31,7,1,1,0,40,0
33,9,0,1,0,60,0
39,13,1,1,0,40,1
42,10,0,1,0,45,1
19,9,1,1,0,30,0
31,13,0,1,0,40,0
53,9,0,1,0,40,0
47,10,0,1,0,20,0
27,16,1,0,0,40,0
22,9,1,0,0,40,0
29,9,0,0,0,40,1
52,9,1,0,0,40,0
32,11,1,1,0,46,0
23,9,1,1,0,40,0
27,10,1,1,0,20,0
53,9,1,0,0,40,0
18,9,1,1,0,20,0
41,13,1,0,0,30,0
27,9,0,0,0,40,0
30,10,1,1,0,40,0
41,9,1,0,0,40,0
21,10,1,0,0,30,0
58,9,0,0,0,40,0
45,13,1,0,0,40,0
40,6,1,1,0,40,0
21,10,1,0,0,40,0
29,13,1,0,0,40,0
50,11,0,0,0,40,0
26,9,0,1,0,40,0
23,9,1,0,0,40,0
27,13,1,1,0,40,0
36,13,1,0,0,40,0
22,9,1,1,0,40,0
37,10,1,1,0,40,0
54,13,0,1,0,40,0
36,9,1,1,0,50,0
44,11,0,1,0,40,0
38,10,0,1,0,40,1
49,10,1,0,0,40,0
18,7,1,1,0,12,0
26,13,1,1,0,48,0
48,13,0,1,0,45,1
32,7,0,0,0,40,0
35,9,1,1,0,40,0
40,9,1,0,0,45,0
40,9,0,1,3411,40,0
42,15,0,1,0,72,1
30,9,0,1,0,40,0
19,10,1,0,0,20,0
36,12,0,1,0,60,1
31,9,1,0,0,40,0
50,12,0,1,0,60,0
38,9,1,1,0,40,0
35,10,0,1,0,50,1
45,13,0,1,0,40,1
29,6,1,0,0,40,0
41,10,1,1,0,46,1
33,15,1,0,0,50,1
49,10,1,0,0,60,0
28,10,0,1,0,40,1
49,13,0,1,15024,40,1
27,9,1,0,0,40,0
47,9,0,1,2885,32,0
42,16,1,0,0,40,1
30,9,1,1,0,60,0
37,9,0,1,0,40,0
37,16,0,0,0,35,0
51,9,0,0,0,38,0
27,9,0,1,0,40,0
53,9,1,0,0,40,0
45,9,1,1,0,40,0
37,13,0,1,0,45,0
40,13,1,0,0,40,0
54,14,0,1,0,40,1
47,9,0,1,0,42,1
35,9,0,1,0,40,1
33,9,0,1,0,40,0
28,10,1,1,0,40,0
39,13,0,0,0,55,1
25,9,1,1,0,40,0
33,13,0,1,0,40,0
34,7,1,0,0,40,0
53,9,0,1,0,40,1
21,12,1,1,0,35,0
31,16,0,1,7298,55,1
63,9,0,1,0,45,0
21,10,1,1,0,30,0
59,9,0,1,0,40,1
50,2,1,0,0,40,0
66,9,0,0,0,20,0
19,9,1,1,0,30,0
31,13,1,1,0,45,0
23,13,0,0,0,40,0
45,11,0,0,0,40,1
35,13,0,1,0,40,0
32,13,1,1,0,40,0
20,4,1,0,0,60,0
38,9,0,1,0,40,1
49,9,0,0,0,8,0
64,9,1,0,0,40,0
60,7,0,1,0,20,0
25,13,1,0,0,50,0
21,9,1,1,0,35,0
26,9,1,0,0,15,0
23,10,1,1,0,20,0
67,14,0,1,0,48,1
24,9,1,0,0,30,0
46,2,1,0,0,40,0
38,16,0,1,0,40,0
20,4,1,1,0,40,0
28,10,1,0,0,40,0
26,13,1,1,0,48,0
58,9,0,1,0,40,0
31,10,1,1,0,40,0
37,12,1,1,0,38,0
53,16,0,1,0,40,1
45,4,1,0,0,35,0
33,9,1,0,0,50,0
33,14,0,1,0,40,0
35,9,1,1,0,25,0
60,9,0,1,0,40,0
21,10,1,0,0,20,0
38,6,0,1,0,45,0
40,11,1,0,0,40,0
40,10,0,0,0,40,1
44,15,0,1,0,70,1
27,10,0,1,0,60,0
34,10,0,1,0,55,1
20,10,1,1,0,25,0
49,10,0,1,0,40,0
37,10,0,1,0,50,1
52,6,0,1,0,30,1
46,10,0,1,0,40,0
20,10,1,0,0,40,0
43,9,0,1,0,40,0
46,13,1,0,99999,40,1
25,10,0,0,0,15,0
48,13,1,1,0,40,0
36,10,1,1,0,55,0
37,9,1,1,14344,40,1
18,10,1,1,0,60,0
42,14,0,1,0,50,1
60,12,0,1,0,24,0
37,10,0,1,0,55,1
44,12,1,1,0,40,0
32,6,0,1,0,40,0
29,13,1,0,0,40,0
42,14,0,1,0,35,1
17,7,1,1,0,12,0
41,8,0,0,0,10,0
34,10,0,0,0,40,1
56,6,1,0,0,32,0
28,10,1,1,0,40,0
28,7,1,1,0,40,0
19,4,1,1,0,25,0
49,10,0,1,0,40,1
36,10,0,0,0,50,0
25,10,0,1,0,35,0
42,13,1,1,0,40,0
47,15,0,1,0,50,1
26,10,0,1,0,40,0
35,10,0,1,0,58,0
37,9,0,1,0,45,0
39,9,1,1,4650,48,0
42,9,0,1,0,35,1
41,10,1,0,0,36,1
23,10,1,0,0,24,0
31,9,0,1,0,40,0
36,10,0,1,0,57,1
20,10,1,0,0,25,0
36,10,1,1,0,45,0
50,9,0,1,0,50,1
37,9,1,1,0,40,0
25,13,1,1,27828,50,1
39,10,1,0,0,60,0
32,9,0,0,0,40,0
59,10,1,0,0,35,0
29,13,0,1,3411,45,0
50,9,0,1,0,40,0
42,11,0,1,0,37,0
32,10,1,1,0,40,0
48,12,0,1,0,40,1
20,9,0,1,3781,35,0
50,6,1,1,0,45,0
18,10,1,1,0,30,0
60,14,1,1,0,50,0
60,10,0,1,0,40,0
42,14,1,1,0,22,0
49,9,1,0,0,35,0
35,10,0,0,0,40,0
30,12,0,1,0,60,0
59,10,0,1,0,40,1
24,9,1,1,13550,50,1
55,12,1,0,0,40,0
19,9,1,0,0,20,0
39,9,0,1,0,40,0
48,10,1,0,0,40,0
44,13,0,1,7688,40,1
21,10,1,1,0,30,0
23,13,1,1,0,40,0
22,10,1,1,0,30,0
55,14,0,1,0,55,1
19,10,1,0,0,40,0
23,10,1,1,0,25,0
46,9,0,1,15024,44,1
23,13,1,0,0,23,0
47,14,0,1,15024,50,1
23,10,1,0,0,15,0
42,10,0,1,0,40,1
22,13,1,0,0,10,0
18,9,1,1,0,20,0
37,13,0,1,0,50,1
34,5,0,1,0,50,0
30,12,1,0,0,40,0
62,10,1,0,0,50,0
51,10,0,1,0,40,0
34,9,0,1,0,30,0
28,14,1,1,0,40,0
56,6,1,1,0,40,0
46,9,1,0,0,30,0
46,10,0,1,0,45,1
23,10,0,0,0,40,0
33,13,0,0,0,30,0
27,9,1,1,0,40,0
21,10,1,0,0,20,0
18,9,1,1,0,60,0
36,3,0,1,7298,40,1
37,13,1,0,0,36,0
39,7,0,1,0,40,0
36,9,0,1,7298,60,1
24,12,1,1,2354,40,0
26,12,1,0,0,40,0
37,9,1,0,0,60,0
34,9,0,1,0,50,0
33,9,1,0,0,40,0
33,9,0,1,0,30,0
20,9,1,0,0,8,0
26,10,1,0,0,38,0
47,9,0,0,0,20,1
17,7,1,0,0,20,0
53,11,0,1,0,40,0
31,10,1,0,0,35,0
34,7,0,1,0,40,0
23,3,0,1,0,40,0
39,13,0,1,0,45,1
